Name,Fulladdress,Street,Municipality,Categories,About,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Review Count,Average Rating,Review URL,Cid,Fid,Latitude,Longitude,Time Zone,Website,Domain,Opening Hours,Google Knowledge URL,Kgmid,Google Maps URL,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Search Keyword
BOLLYWOOD TADKA,"Adjacent to City Central Hotel, 82, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Adjacent to City Central Hotel,"82, Jalan Tun Sambanthan",Indian restaurant,"From the business: [Identifies as women-owned], Service options: [No-contact delivery, Delivery, Drive-through, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Coffee, Quick bite, Small plates], Dining options: [Lunch, Dinner, Table service], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Debit cards, NFC mobile payments, ], Children: [Good for kids]",+60 12-532 0786,"012-532 0786, +60 12-532 0786",YES,BOLLYWOOD TADKA (Owner),109868030784744287079,https://www.google.com/maps/contrib/109868030784744287079,20,3.7,https://search.google.com/local/reviews?placeid=ChIJIVlcDnFLzDERZ-GuY3YbtC8&authuser=0&hl=en&gl=US,3437402610883027303,0x31cc4b710e5c5921:0x2fb41b7663aee167,3.1332899999999997,101.68836979999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [10:30 AM–10 PM], Thursday(2026-06-25): [10:30 AM–10 PM], Friday(2026-06-26): [10:30 AM–10 PM], Saturday(2026-06-27): [10:30 AM–10 PM], Sunday(2026-06-28): [10:30 AM–10 PM], Monday(2026-06-29): [10:30 AM–10 PM], Tuesday(2026-06-30): [10:30 AM–10 PM]",https://www.google.com/search?kgmid=/g/11lgmgkz5n,/g/11lgmgkz5n,https://www.google.com/maps?cid=3437402610883027303,ChIJIVlcDnFLzDERZ-GuY3YbtC8,,,,,,,,Restaurants in Kuala Lumpur
Shvam,"Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur Sentral,50470 Kuala Lumpur,American restaurant,"Service options: [Dine-in], Popular for: [Solo dining], Atmosphere: [Casual], Crowd: [Good for groups], Children: [Good for kids]",,,NO,Shvam (Owner),,,,,https://search.google.com/local/reviews?placeid=ChIJ6UJicgBJzDER0Hb5AIHp2Jc&authuser=0&hl=en&gl=US,10941752034973021904,0x31cc4900726242e9:0x97d8e98100f976d0,3.1319196999999996,101.6840589,Asia/Kuala_Lumpur,,,,https://www.google.com/search?kgmid=/g/11yrpc11d3,/g/11yrpc11d3,https://www.google.com/maps?cid=10941752034973021904,ChIJ6UJicgBJzDER0Hb5AIHp2Jc,,,,,,,,Restaurants in Kuala Lumpur
"Namma Veedu Vasanta Bhavan , Brickfields (Vegetarian Family Restaurant)","No 61, Ground Floor, Jalan Thambipillay, Brickfields, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","No 61, Ground Floor",Jalan Thambipillay,Vegetarian restaurant;Indian restaurant;Restaurant,"Service options: [Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great dessert, Great tea selection], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Offerings: [Coffee, Quick bite, Small plates, Vegetarian options], Dining options: [Breakfast, Brunch, Lunch, Dinner, Dessert, Table service], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Good for groups], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids]",+60 3-2276 3444,"03-2276 3444, +60 3-2276 3444",YES,"Namma Veedu Vasanta Bhavan , Brickfields (Vegetarian Family Restaurant) (Owner)",101667319490209342942,https://www.google.com/maps/contrib/101667319490209342942,210,3.8,https://search.google.com/local/reviews?placeid=ChIJ_VwXu-pJzDERNvGqaaI76WI&authuser=0&hl=en&gl=US,7127293454034071862,0x31cc49eabb175cfd:0x62e93ba269aaf136,3.1317003999999997,101.68744099999999,Asia/Kuala_Lumpur,www.vasantabhavan.in/,vasantabhavan.in,"Wednesday(2026-06-24): [8 AM–11 PM], Thursday(2026-06-25): [8 AM–11 PM], Friday(2026-06-26): [8 AM–11 PM], Saturday(2026-06-27): [8 AM–11 PM], Sunday(2026-06-28): [8 AM–11 PM], Monday(2026-06-29): [8 AM–11 PM], Tuesday(2026-06-30): [8 AM–11 PM]",https://www.google.com/search?kgmid=/g/11c2r5lq_t,/g/11c2r5lq_t,https://www.google.com/maps?cid=7127293454034071862,ChIJ_VwXu-pJzDERNvGqaaI76WI,,,,,,,,Restaurants in Kuala Lumpur
Night market,"Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur Sentral,50470 Kuala Lumpur,Fast food restaurant,"Service options: [Takeout, Dine-in], Popular for: [Solo dining], Offerings: [Quick bite]",,,NO,Night market (Owner),,,4,4.5,https://search.google.com/local/reviews?placeid=ChIJ8fyJWABJzDERSYcAXJIkdr8&authuser=0&hl=en&gl=US,13796254719523456841,0x31cc49005889fcf1:0xbf7624925c008749,3.1319196999999996,101.6840589,Asia/Kuala_Lumpur,,,,https://www.google.com/search?kgmid=/g/11m5qkcp1y,/g/11m5qkcp1y,https://www.google.com/maps?cid=13796254719523456841,ChIJ8fyJWABJzDERSYcAXJIkdr8,,,,,,,,Restaurants in Kuala Lumpur
Nasi Kandar Mamu Heritage,"95-2, Jalan Rakyat, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","95-2, Jalan Rakyat",Brickfields,Restaurant,"Service options: [Outdoor seating, Delivery, Drive-through, Onsite services, Takeout, Dine-in], Highlights: [Great tea selection], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible seating], Offerings: [Coffee, Halal food, Quick bite, Small plates], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Family-friendly, Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids], Parking: [Paid parking lot, Paid street parking, ]",+60 11-2320 8097,"011-2320 8097, +60 11-2320 8097",YES,Nasi Kandar Mamu Heritage (Owner),108268142667530413252,https://www.google.com/maps/contrib/108268142667530413252,201,3.4,https://search.google.com/local/reviews?placeid=ChIJ_cOdLG5JzDERLscdA9r7WKI&authuser=0&hl=en&gl=US,11698376945868588846,0x31cc496e2c9dc3fd:0xa258fbda031dc72e,3.1306403,101.6832002,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [Open 24 hours], Thursday(2026-06-25): [Open 24 hours], Friday(2026-06-26): [Open 24 hours], Saturday(2026-06-27): [Open 24 hours], Sunday(2026-06-28): [Open 24 hours], Monday(2026-06-29): [Open 24 hours], Tuesday(2026-06-30): [Open 24 hours]",https://www.google.com/search?kgmid=/g/11h3yb85cw,/g/11h3yb85cw,https://www.google.com/maps?cid=11698376945868588846,ChIJ_cOdLG5JzDERLscdA9r7WKI,,,,,,,,Restaurants in Kuala Lumpur
Brickfields Pisang Goreng,"2, Jalan Thambipillay, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","2, Jalan Thambipillay",Brickfields,Hawker stall,"Service options: [Delivery, Onsite services, Takeout], Accessibility: [No wheelchair accessible parking lot, No wheelchair accessible seating], Offerings: [Quick bite], Dining options: [Dessert, No table service], Amenities: [No restroom], Atmosphere: [Casual], Crowd: [College students], Planning: [Usually a wait, Doesn't accept reservations], Payments: [Cash-only], Parking: [Paid street parking, ]",+60 12-617 2511,"012-617 2511, +60 12-617 2511",NO,Brickfields Pisang Goreng (Owner),,,587,4.2,https://search.google.com/local/reviews?placeid=ChIJISYojcFJzDER3ijKQ-h8Tzc&authuser=0&hl=en&gl=US,3985541532257757406,0x31cc49c18d282621:0x374f7ce843ca28de,3.133142,101.68922409999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [11 AM–5 PM], Thursday(2026-06-25): [11 AM–5 PM], Friday(2026-06-26): [11 AM–5 PM], Saturday(2026-06-27): [11 AM–5 PM], Sunday(2026-06-28): [11 AM–5 PM], Monday(2026-06-29): [11 AM–5 PM], Tuesday(2026-06-30): [11 AM–5 PM]",https://www.google.com/search?kgmid=/g/11bx2kvrx6,/g/11bx2kvrx6,https://www.google.com/maps?cid=3985541532257757406,ChIJISYojcFJzDER3ijKQ-h8Tzc,,,,,,,,Restaurants in Kuala Lumpur
Thai Sticky Rice & Mango,"B-31-01, Suasana Sentral Loft, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","B-31-01, Suasana Sentral Loft",Kuala Lumpur Sentral,Thai restaurant;Catering food and drink supplier;Food producer;Restaurant supply store,"Service options: [No-contact delivery, Delivery, Takeout, Dine-in], Popular for: [Solo dining], Dining options: [Dinner], Atmosphere: [Casual], Children: [Good for kids]",+60 12-923 0811,"012-923 0811, +60 12-923 0811",YES,Thai Sticky Rice & Mango (Owner),110965515192720124112,https://www.google.com/maps/contrib/110965515192720124112,,,https://search.google.com/local/reviews?placeid=ChIJX1IaC7hJzDERbLTrRHyoNg4&authuser=0&hl=en&gl=US,1024191216959075436,0x31cc49b80b1a525f:0xe36a87c44ebb46c,3.1307460999999996,101.6839681,Asia/Kuala_Lumpur,stickyricemango.waddat.com/,stickyricemango.waddat.com,"Wednesday(2026-06-24): [Open 24 hours], Thursday(2026-06-25): [Open 24 hours], Friday(2026-06-26): [Open 24 hours], Saturday(2026-06-27): [Open 24 hours], Sunday(2026-06-28): [Open 24 hours], Monday(2026-06-29): [Open 24 hours], Tuesday(2026-06-30): [Open 24 hours]",https://www.google.com/search?kgmid=/g/11ydg3hb71,/g/11ydg3hb71,https://www.google.com/maps?cid=1024191216959075436,ChIJX1IaC7hJzDERbLTrRHyoNg4,,,,,,,,Restaurants in Kuala Lumpur
Ammars Kitchen,"166, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","166, Jalan Tun Sambanthan",Brickfields,South Indian restaurant,"Service options: [Takeout, Dine-in], Highlights: [Great dessert, Great tea selection], Popular for: [Breakfast, Lunch, Solo dining], Offerings: [Coffee, Quick bite, Small plates], Dining options: [Breakfast, Brunch, Lunch, Dessert], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Debit cards, NFC mobile payments], Children: [Good for kids]",+60 19-483 5054,"019-483 5054, +60 19-483 5054",NO,Ammars Kitchen (Owner),,,28,3.9,https://search.google.com/local/reviews?placeid=ChIJ7YLZhupJzDERc1IMHcJ_Qvw&authuser=0&hl=en&gl=US,18177231517708472947,0x31cc49ea86d982ed:0xfc427fc21d0c5273,3.1317839,101.68658649999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [8 AM–8:30 PM], Thursday(2026-06-25): [8 AM–8:30 PM], Friday(2026-06-26): [8 AM–8:30 PM], Saturday(2026-06-27): [8 AM–8:30 PM], Sunday(2026-06-28): [8 AM–8:30 PM], Monday(2026-06-29): [8 AM–8:30 PM], Tuesday(2026-06-30): [8 AM–8:30 PM]",https://www.google.com/search?kgmid=/g/11c0qgyj8s,/g/11c0qgyj8s,https://www.google.com/maps?cid=18177231517708472947,ChIJ7YLZhupJzDERc1IMHcJ_Qvw,,,,,,,,Restaurants in Kuala Lumpur
Naivedyam - Jain and Vegetarian food station,"P6 Lobby | Condominium, Jalan Stesen Sentral 5, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",P6 Lobby | Condominium,Jalan Stesen Sentral 5,Restaurant,"Service options: [No-contact delivery, Delivery, Drive-through, Takeout, Dine-in], Popular for: [Lunch, Solo dining], Offerings: [Quick bite, Small plates], Dining options: [Lunch], Crowd: [Good for groups], Children: [Good for kids]",+60 17-234 8561,"017-234 8561, +60 17-234 8561",YES,Naivedyam - Jain and Vegetarian food station (Owner),100478181004176422293,https://www.google.com/maps/contrib/100478181004176422293,2,3,https://search.google.com/local/reviews?placeid=ChIJHQvSatdJzDERpyP-FNllak0&authuser=0&hl=en&gl=US,5578383071486288807,0x31cc49d76ad20b1d:0x4d6a65d914fe23a7,3.1314823,101.6841577,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [7 AM–8 PM], Thursday(2026-06-25): [7 AM–8 PM], Friday(2026-06-26): [7 AM–8 PM], Saturday(2026-06-27): [7 AM–8 PM], Sunday(2026-06-28): [7 AM–8 PM], Monday(2026-06-29): [7 AM–8 PM], Tuesday(2026-06-30): [7 AM–8 PM]",https://www.google.com/search?kgmid=/g/11lm9rq898,/g/11lm9rq898,https://www.google.com/maps?cid=5578383071486288807,ChIJHQvSatdJzDERpyP-FNllak0,,,,,,,,Restaurants in Kuala Lumpur
Ah Goh Restaurant | 亞娥饭店,"Little India, 267, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Little India,"267, Jalan Tun Sambanthan",Chinese restaurant,"Service options: [Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Alcohol, Beer, Small plates], Dining options: [Lunch, Dinner, Table service], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Planning: [Accepts reservations], Payments: [NFC mobile payments], Children: [Good for kids]",+60 12-297 5532,"012-297 5532, +60 12-297 5532",YES,Ah Goh Restaurant | 亞娥饭店 (Owner),100496263010287005461,https://www.google.com/maps/contrib/100496263010287005461,35,4,https://search.google.com/local/reviews?placeid=ChIJXyPdX5NJzDER1WoAZFx76LM&authuser=0&hl=en&gl=US,12963747164130929365,0x31cc49935fdd235f:0xb3e87b5c64006ad5,3.1269651,101.6827017,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [4–11 PM], Thursday(2026-06-25): [4–11 PM], Friday(2026-06-26): [4–11 PM], Saturday(2026-06-27): [4–11 PM], Sunday(2026-06-28): [4–11 PM], Monday(2026-06-29): [4–11 PM], Tuesday(2026-06-30): [4–11 PM]",https://www.google.com/search?kgmid=/g/11c0pzjrww,/g/11c0pzjrww,https://www.google.com/maps?cid=12963747164130929365,ChIJXyPdX5NJzDER1WoAZFx76LM,,,,,,,,Restaurants in Kuala Lumpur
Moorthy's Mathai Indian Rice,"144A, Jalan Vivekananda, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","144A, Jalan Vivekananda",Brickfields,Hawker stall,"Service options: [Takeout, Dine-in], Popular for: [Dinner, Solo dining], Offerings: [Quick bite, Small plates], Dining options: [Brunch, Lunch, Dinner], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Children: [Good for kids]",+60 12-321 3427,"012-321 3427, +60 12-321 3427",YES,Moorthy's Mathai Indian Rice (Owner),107009533238168276147,https://www.google.com/maps/contrib/107009533238168276147,66,4.1,https://search.google.com/local/reviews?placeid=ChIJhx1G8OpJzDERK0ynB2GaTjo&authuser=0&hl=en&gl=US,4201465243914161195,0x31cc49eaf0461d87:0x3a4e9a6107a74c2b,3.1311008,101.6866747,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [10:30 AM–3:30 PM], Thursday(2026-06-25): [10:30 AM–2 PM], Friday(2026-06-26): [10:30 AM–3:30 PM], Saturday(2026-06-27): [10:30 AM–3:30 PM], Sunday(2026-06-28): [10:30 AM–3:30 PM], Monday(2026-06-29): [10 AM–3:30 PM], Tuesday(2026-06-30): [10:30 AM–3:30 PM]",https://www.google.com/search?kgmid=/g/1ptxq57m5,/g/1ptxq57m5,https://www.google.com/maps?cid=4201465243914161195,ChIJhx1G8OpJzDERK0ynB2GaTjo,,,,,,,,Restaurants in Kuala Lumpur
OM POT BIRYANI ( MANNPAANNAI),"Lot 19,Medan Selera ,Kompleks TLK, Brickfields, 50470 Kuala Lumpur, Malaysia","Lot 19,Medan Selera ,Kompleks TLK",Brickfields,Hawker stall,"Service options: [Onsite services, Takeout], Popular for: [Solo dining], Offerings: [Quick bite, Small plates], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Cash-only], Children: [Good for kids]",+60 11-1656 7124,"011-1656 7124, +60 11-1656 7124",YES,OM POT BIRYANI ( MANNPAANNAI) (Owner),105502248684675027550,https://www.google.com/maps/contrib/105502248684675027550,69,4.1,https://search.google.com/local/reviews?placeid=ChIJlYNnbE1JzDERMDNWhuXTvXE&authuser=0&hl=en&gl=US,8195939879638938416,0x31cc494d6c678395:0x71bdd3e586563330,3.1310096,101.6873864,Asia/Kuala_Lumpur,,,,https://www.google.com/search?kgmid=/g/11fj_039xr,/g/11fj_039xr,https://www.google.com/maps?cid=8195939879638938416,ChIJlYNnbE1JzDERMDNWhuXTvXE,,,,,,,,Restaurants in Kuala Lumpur
Hadramawt Restaurant,"48, Jalan Kemuja, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","48, Jalan Kemuja",Bangsar,Restaurant;Yemeni restaurant,"Service options: [No-contact delivery, Delivery, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Halal food, Quick bite, Small plates], Dining options: [Brunch, Lunch, Dinner, Catering, Dessert, Table service], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids]",+60 17-500 4011,"017-500 4011, +60 17-500 4011",YES,Hadramawt Restaurant (Owner),103006975987775728036,https://www.google.com/maps/contrib/103006975987775728036,40,3.7,https://search.google.com/local/reviews?placeid=ChIJLbwMX-JJzDERg3VLZmXprwU&authuser=0&hl=en&gl=US,409802712831194499,0x31cc49e25f0cbc2d:0x5afe965664b7583,3.1286576,101.6790013,Asia/Kuala_Lumpur,www.hadramawt.com.my/,hadramawt.com.my,"Wednesday(2026-06-24): [10 AM–10 PM], Thursday(2026-06-25): [10 AM–10 PM], Friday(2026-06-26): [10 AM–10 PM], Saturday(2026-06-27): [10 AM–10 PM], Sunday(2026-06-28): [10 AM–10 PM], Monday(2026-06-29): [10 AM–10 PM], Tuesday(2026-06-30): [10 AM–10 PM]",https://www.google.com/search?kgmid=/g/11v419djyw,/g/11v419djyw,https://www.google.com/maps?cid=409802712831194499,ChIJLbwMX-JJzDERg3VLZmXprwU,,,,,,,,Restaurants in Kuala Lumpur
Amaran restaurant and bar,"No208 1st Floor, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",No208 1st Floor,Jalan Tun Sambanthan,Restaurant,"Service options: [Takeout, Dine-in], Highlights: [Great beer selection], Offerings: [Alcohol, Beer, Coffee, Hard liquor, Small plates], Dining options: [Lunch, Dinner, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Planning: [Accepts reservations], Payments: [Debit cards, NFC mobile payments, ]",+60 12-531 2429,"012-531 2429, +60 12-531 2429",YES,Amaran restaurant and bar (Owner),102878922342697374027,https://www.google.com/maps/contrib/102878922342697374027,9,3.7,https://search.google.com/local/reviews?placeid=ChIJAw-yQZNJzDERrsCohXdVpPQ&authuser=0&hl=en&gl=US,17628308813266862254,0x31cc499341b20f03:0xf4a4557785a8c0ae,3.130902,101.68566369999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [8:30 PM–3 AM], Thursday(2026-06-25): [8:30 PM–3 AM], Friday(2026-06-26): [8:30 PM–4 AM], Saturday(2026-06-27): [8:30 PM–4 AM], Sunday(2026-06-28): [8:30 PM–3 AM], Monday(2026-06-29): [8:30 PM–3 AM], Tuesday(2026-06-30): [8:30 PM–3 AM]",https://www.google.com/search?kgmid=/g/11s7vq9nr2,/g/11s7vq9nr2,https://www.google.com/maps?cid=17628308813266862254,ChIJAw-yQZNJzDERrsCohXdVpPQ,,,,,,,,Restaurants in Kuala Lumpur
Restaurant,"10, Jalan Vivekananda, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","10, Jalan Vivekananda",Brickfields,Restaurant,"Service options: [Dine-in], Popular for: [Breakfast, Lunch, Solo dining], Offerings: [Coffee, Quick bite], Dining options: [Breakfast, Lunch], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Children: [Good for kids]",,,NO,Restaurant (Owner),,,,,https://search.google.com/local/reviews?placeid=ChIJmy3UNf5JzDERpe1TAyO3Q0M&authuser=0&hl=en&gl=US,4846918984988356005,0x31cc49fe35d42d9b:0x4343b7230353eda5,3.1304741999999997,101.68647449999999,Asia/Kuala_Lumpur,,,,https://www.google.com/search?kgmid=/g/11y60g9r12,/g/11y60g9r12,https://www.google.com/maps?cid=4846918984988356005,ChIJmy3UNf5JzDERpe1TAyO3Q0M,,,,,,,,Restaurants in Kuala Lumpur
"Rush Roastery (Menara Kembar Bank Rakyat, Bangsar)","Kiosk Level G, Tower 1 Menara Kembar Bank Rakyat, 33, Jalan Rakyat, 50470 Kuala Lumpur, Malaysia","Kiosk Level G, Tower 1 Menara Kembar Bank Rakyat","33, Jalan Rakyat",Restaurant;Cafe;Coffee roastery;Coffee store;Coffee shop,"Service options: [Takeout, Dine-in], Highlights: [Great coffee, Great dessert, Great tea selection], Popular for: [Solo dining], Offerings: [Coffee, Quick bite], Dining options: [Dessert], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Good for groups], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids]",+60 11-5422 8090,"011-5422 8090, +60 11-5422 8090",YES,"Rush Roastery (Menara Kembar Bank Rakyat, Bangsar) (Owner)",103530548645361048292,https://www.google.com/maps/contrib/103530548645361048292,20,4.2,https://search.google.com/local/reviews?placeid=ChIJwYoTKCdJzDERSPVevt4ne_4&authuser=0&hl=en&gl=US,18337294145399223624,0x31cc492728138ac1:0xfe7b27debe5ef548,3.1301669,101.68272479999999,Asia/Kuala_Lumpur,rushroastery.grab.shop/,rushroastery.grab.shop,"Wednesday(2026-06-24): [8 AM–7 PM], Thursday(2026-06-25): [8 AM–7 PM], Friday(2026-06-26): [8 AM–7 PM], Saturday(2026-06-27): [8 AM–4 PM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [8 AM–7 PM], Tuesday(2026-06-30): [8 AM–7 PM]",https://www.google.com/search?kgmid=/g/11ngppdk1c,/g/11ngppdk1c,https://www.google.com/maps?cid=18337294145399223624,ChIJwYoTKCdJzDERSPVevt4ne_4,,,,,,,,Restaurants in Kuala Lumpur
