restaurant_name,text,rating,sentiment,theme,conflict,source,analyzed
Peter's Pork Noodle | Money's Corner,Portions were generous and beautifully plated.,1,Positive,Taste,True,llm,True
Peter's Pork Noodle | Money's Corner,The pasta was delicious and exceeded our expectations.,2,Positive,Taste,True,llm,True
Peter's Pork Noodle | Money's Corner,"Left disappointed; the satay was overcooked for the price. However, Portions were generous and beautifully plated.",3,Neutral,Taste,True,llm,True
Peter's Pork Noodle | Money's Corner,The laksa was inconsistent and not what we hoped for.,5,Negative,Taste,True,llm,True
Peter's Pork Noodle | Money's Corner,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Peter's Pork Noodle | Money's Corner,"Waited over an hour before anyone took our order. However, Our waiter was incredibly attentive and friendly.",3,Negative,Wait Time,True,llm,True
Peter's Pork Noodle | Money's Corner,Staff remembered our preferences from last visit.,1,Positive,Service,True,llm,True
Peter's Pork Noodle | Money's Corner,"The char kuey teow was overpriced and not what we hoped for. However, Quick seating even on a busy Friday night.",4,Negative,Taste,True,llm,True
Peter's Pork Noodle | Money's Corner,The noise level made it hard to have a conversation.,4,Negative,Other,True,llm,True
Peter's Pork Noodle | Money's Corner,The roast chicken was overpriced and not what we hoped for.,4,Negative,Taste,True,llm,True
Peter's Pork Noodle | Money's Corner,Fresh ingredients and bold flavors in every dish.,2,Positive,Taste,True,llm,True
Peter's Pork Noodle | Money's Corner,Service was slow and our order was forgotten twice.,4,Negative,Service,True,llm,True
Phở 99,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Phở 99,Service was slow and our order was forgotten twice.,5,Negative,Service,True,llm,True
Phở 99,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
Phở 99,Waited over an hour before anyone took our order.,5,Negative,Wait Time,True,llm,True
Phở 99,Overpriced for the portion sizes we received.,4,Negative,Other,True,llm,True
Phở 99,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Phở 99,"Food arrived cold after a 20-minute wait. However, The laksa had an authentic, rich broth.",3,Negative,Wait Time,True,llm,True
Phở 99,"Service was slow and our order was forgotten twice. However, Loved the curry — amazing and served piping hot.",3,Negative,Service,True,llm,True
Phở 99,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
Phở 99,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Phở 99,"Expected better — the pasta tasted cold. However, Loved the satay — memorable and served piping hot.",3,Positive,Taste,True,llm,True
Phở 99,Left disappointed; the satay was overpriced for the price.,5,Negative,Taste,True,llm,True
Phở 99,Would come back just for the pasta; truly memorable.,1,Positive,Taste,True,llm,True
Phở 99,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Phở 99,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Phở 99,Expected better — the char kuey teow tasted bland.,2,Negative,Taste,True,llm,True
Phở 99,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Pizzeria Dihyang,Expected better — the fish and chips tasted slow.,2,Negative,Taste,True,llm,True
Pizzeria Dihyang,"Tables were cramped and the room felt overcrowded. However, Loved the satay — perfect and served piping hot.",3,Positive,Taste,True,llm,True
Pizzeria Dihyang,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Pizzeria Dihyang,"Staff seemed rushed and inattentive throughout. However, Loved the ramen — flavorful and served piping hot.",3,Positive,Taste,True,llm,True
Pizzeria Dihyang,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Pizzeria Dihyang,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Overpriced for the portion sizes we received.,5,Negative,Other,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Would come back just for the steak; truly beautifully cooked.,1,Positive,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Left disappointed; the curry was salty for the price.,5,Negative,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Expected better — the fish and chips tasted disappointing.,5,Negative,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur","Service was slow and our order was forgotten twice. However, Would come back just for the sushi; truly beautifully cooked.",3,Positive,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur","Waited over an hour before anyone took our order. However, Would come back just for the fish and chips; truly outstanding.",3,Positive,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Left disappointed; the nasi lemak was overcooked for the price.,5,Negative,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",The curry was flavorful and exceeded our expectations.,4,Positive,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",The satay was overpriced and not what we hoped for.,4,Negative,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Staff remembered our preferences from last visit.,1,Positive,Service,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Would come back just for the pasta; truly outstanding.,2,Positive,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Left disappointed; the fish and chips was underwhelming for the price.,4,Negative,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Waited over an hour before anyone took our order.,5,Negative,Wait Time,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur",Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur","Expected better — the curry tasted disappointing. However, The steak was cooked to perfection, very juicy.",3,Positive,Taste,True,llm,True
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur","The steak was cooked to perfection, very juicy.",1,Positive,Taste,True,llm,True
Positano Risto,Would come back just for the pizza; truly delicious.,2,Positive,Taste,True,llm,True
Positano Risto,Dessert was disappointing and not worth the price.,5,Negative,Taste,True,llm,True
Positano Risto,"Best tiramisu I've ever had, highly recommend.",2,Positive,Taste,True,llm,True
Positano Risto,"Staff seemed rushed and inattentive throughout. However, The steak was cooked to perfection, very juicy.",3,Positive,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",The sushi was perfect and exceeded our expectations.,1,Positive,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",Would come back just for the sushi; truly memorable.,1,Positive,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",Would come back just for the roast chicken; truly amazing.,1,Positive,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",The fish and chips was flavorful and exceeded our expectations.,5,Positive,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur","The laksa had an authentic, rich broth.",2,Positive,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",Loved the sushi — fresh and served piping hot.,1,Positive,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",Expected better — the pizza tasted bland.,1,Negative,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",Tables were cramped and the room felt overcrowded.,4,Negative,Other,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",The nasi lemak was bland and not what we hoped for.,5,Negative,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur","Dessert was disappointing and not worth the price. However, The sushi was authentic and exceeded our expectations.",3,Neutral,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",The sushi was flavorful and exceeded our expectations.,5,Positive,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",Left disappointed; the pizza was underwhelming for the price.,5,Negative,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",Excellent value for the quality of food served.,2,Positive,Taste,True,llm,True
"PRIME , Le Méridien Kuala Lumpur",Staff seemed rushed and inattentive throughout.,4,Negative,Service,True,llm,True
Pu Xian Wei Restaurant,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Pu Xian Wei Restaurant,Loved the curry — memorable and served piping hot.,2,Positive,Taste,True,llm,True
Pu Xian Wei Restaurant,Would come back just for the pizza; truly amazing.,1,Positive,Taste,True,llm,True
Pu Xian Wei Restaurant,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Pu Xian Wei Restaurant,"The pasta was bland and not what we hoped for. However, Would come back just for the roast chicken; truly amazing.",3,Positive,Taste,True,llm,True
Pu Xian Wei Restaurant,"The laksa was bland and not what we hoped for. However, The satay was fresh and exceeded our expectations.",4,Neutral,Taste,True,llm,True
Pu Xian Wei Restaurant,Host was welcoming and the ambiance felt cozy.,1,Positive,Service,True,llm,True
Pu Xian Wei Restaurant,Expected better — the laksa tasted bland.,1,Negative,Taste,True,llm,True
Pu Xian Wei Restaurant,The ramen was flavorful and exceeded our expectations.,5,Positive,Taste,True,llm,True
Pu Xian Wei Restaurant,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Pu Xian Wei Restaurant,Portions were generous and beautifully plated.,1,Positive,Taste,True,llm,True
Pu Xian Wei Restaurant,Fresh ingredients and bold flavors in every dish.,1,Positive,Taste,True,llm,True
Pu Xian Wei Restaurant,Fresh ingredients and bold flavors in every dish.,2,Positive,Taste,True,llm,True
Pu Xian Wei Restaurant,Expected better — the laksa tasted cold.,1,Negative,Taste,True,llm,True
Pu Xian Wei Restaurant,"The laksa was cold and not what we hoped for. However, The steak was cooked to perfection, very juicy.",3,Positive,Taste,True,llm,True
Pu Xian Wei Restaurant,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Pu Xian Wei Restaurant,Left disappointed; the steak was overcooked for the price.,5,Negative,Taste,True,llm,True
Pu Xian Wei Restaurant,Would come back just for the satay; truly delicious.,2,Positive,Taste,True,llm,True
Pu Xian Wei Restaurant,Food arrived cold after a 20-minute wait.,4,Negative,Taste,True,llm,True
Pu Xian Wei Restaurant,Overpriced for the portion sizes we received.,5,Negative,Other,True,llm,True
Pu Xian Wei Restaurant,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Pu Xian Wei Restaurant,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Pu Xian Wei Restaurant,"Expected better — the char kuey teow tasted inconsistent. However, Our waiter was incredibly attentive and friendly.",3,Neutral,Taste,True,llm,True
Pu Xian Wei Restaurant,"Left disappointed; the curry was underwhelming for the price. However, Quick seating even on a busy Friday night.",3,Negative,Taste,True,llm,True
Pusong Pinoy Cafe - Nu Sentral,Overpriced for the portion sizes we received.,5,Negative,Other,True,llm,True
Pusong Pinoy Cafe - Nu Sentral,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Pusong Pinoy Cafe - Nu Sentral,Excellent value for the quality of food served.,1,Positive,Taste,True,llm,True
Pusong Pinoy Cafe - Nu Sentral,Quick seating even on a busy Friday night.,1,Positive,Wait Time,True,llm,True
Pusong Pinoy Cafe - Nu Sentral,"The laksa had an authentic, rich broth.",1,Positive,Taste,True,llm,True
Pusong Pinoy Cafe - Nu Sentral,"The laksa had an authentic, rich broth.",2,Positive,Taste,True,llm,True
Raja Punjabi Food Corner • Vegetarian,"Dessert was disappointing and not worth the price. However, Quick seating even on a busy Friday night.",3,Negative,Taste,True,llm,True
Raja Punjabi Food Corner • Vegetarian,Excellent value for the quality of food served.,2,Positive,Taste,True,llm,True
Raja Punjabi Food Corner • Vegetarian,"Best tiramisu I've ever had, highly recommend.",2,Positive,Taste,True,llm,True
Raja Punjabi Food Corner • Vegetarian,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
Raja Punjabi Food Corner • Vegetarian,Service was slow and our order was forgotten twice.,4,Negative,Service,True,llm,True
Raja Punjabi Food Corner • Vegetarian,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Restaurant,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Restaurant,The pasta was beautifully cooked and exceeded our expectations.,1,Positive,Taste,True,llm,True
Restaurant,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Restaurant,Expected better — the laksa tasted greasy.,2,Negative,Taste,True,llm,True
Restaurant,The pizza was perfect and exceeded our expectations.,2,Positive,Taste,True,llm,True
Restaurant,"Had to wait 45 minutes for a table despite having a reservation. However, The steak was cooked to perfection, very juicy.",3,Positive,Taste,True,llm,True
Restaurant,Left disappointed; the ramen was salty for the price.,4,Negative,Taste,True,llm,True
Restaurant,The pasta was authentic and exceeded our expectations.,1,Positive,Taste,True,llm,True
